"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute","Send Talker Alias","AnaAprsTxPath","ARC4","ex_emg_kind"
"61","Vastberga 2","434.90000","432.90000","A-Analog","Mid","12.5K","123.0","123.0","Regional SM0","Group Call","2400","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM0","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"62","Almsta 1","145.73750","145.13750","D+A TX D","Mid","12.5K","77.0","77.0","Regional SM0","Group Call","2400","N0CALL First_name","Always","CTCSS/DCS","Off","1","1","1","Off","0","2","SM0","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"63","Almsta 2","434.60000","432.60000","D-Digital","Mid","12.5K","Off","Off","Regional SM0","Group Call","2400","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","0","2","SM0","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"64","Endre","145.77500","145.17500","A-Analog","Mid","12.5K","218.1","218.1","Regional SM1","Group Call","2401","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM1","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"65","Slite","434.60000","432.60000","A-Analog","Mid","12.5K","218.1","218.1","Regional SM1","Group Call","2401","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM1","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"66","Arjeplog","145.70000","145.10000","A-Analog","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"67","Boden 1","145.62500","145.02500","A-Analog","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"68","Boden 2","434.80000","432.80000","D-Digital","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","2","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"69","Burtrask S","434.95000","432.95000","A-Analog","Mid","12.5K","146.2","146.2","Regional SM2","Group Call","2402","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"70","Kalix 1","145.72500","145.12500","D+A TX D","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Always","CTCSS/DCS","Off","1","1","1","Off","2","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","On","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"71","Kalix 2","434.72500","432.72500","D+A TX D","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Always","CTCSS/DCS","Off","1","1","1","Off","2","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","On","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"72","Kalix 3","434.75000","432.75000","D-Digital","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","2","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","On","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"73","Kalix 4","434.98750","432.98750","D-Digital","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","2","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","On","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"74","Kiruna 1","145.62500","145.02500","A-Analog","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"75","Kiruna 2","434.51250","432.51250","D-Digital","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","2","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"76","Kiruna 3","434.82500","432.82500","A-Analog","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"77","Kiruna 4 S","434.40000","434.40000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM0","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"78","Kristineberg","145.67500","145.07500","A-Analog","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"79","Lulea 1","145.65000","145.05000","A-Analog","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"80","Lulea 2","434.90000","432.90000","D-Digital","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","2","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","On","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"81","Pitea 1","145.60000","145.00000","A-Analog","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"82","Pitea 2","434.60000","432.60000","A-Analog","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"83","Pitea 3","434.85000","432.85000","D-Digital","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","2","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"84","Seskaro","145.67500","145.07500","D+A TX D","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Always","CTCSS/DCS","Off","1","1","1","Off","2","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","On","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"85","Skelleftea 1","145.70000","145.10000","A-Analog","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"86","Skelleftea 2","145.58750","144.98750","D+A TX D","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Always","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"87","Skelleftea 3 S","434.67500","432.67500","A-Analog","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"88","Sorsele","145.60000","145.00000","A-Analog","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"89","Storuman 1","145.72500","145.12500","A-Analog","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"90","Storuman 2 S","434.75000","432.75000","A-Analog","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"91","Umea","145.65000","145.05000","A-Analog","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"92","Vindeln","145.62500","145.02500","A-Analog","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"93","Vannas 1","145.72500","145.12500","A-Analog","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"94","Vannas 2 S","434.72500","432.72500","A-Analog","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"95","Vannas 3","434.97500","432.97500","D-Digital","Mid","12.5K","Off","Off","Regional SM2","Group Call","2402","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","2","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"96","Alvsbyn S","145.67500","145.07500","A-Analog","Mid","12.5K","107.2","107.2","Regional SM2","Group Call","2402","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM2","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"97","Bollnas 2","145.65000","145.05000","A-Analog","Mid","12.5K","127.3","127.3","Regional SM3","Group Call","2403","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"98","Borgsjo S","145.70000","145.10000","A-Analog","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"99","Forsa 1","145.61250","145.01250","A-Analog","Mid","12.5K","141.3","141.3","Regional SM3","Group Call","2403","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"100","Forsa 2","145.67500","145.07500","A-Analog","Mid","12.5K","127.3","127.3","Regional SM3","Group Call","2403","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"101","Forsa 3","434.67500","432.67500","A-Analog","Mid","12.5K","127.3","127.3","Regional SM3","Group Call","2403","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"102","Follinge","434.52500","432.52500","D-Digital","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","3","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","On","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"103","Gavle 1","434.70000","432.70000","D-Digital","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","3","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","On","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"104","Gavle 2 S","434.87500","432.87500","A-Analog","Mid","12.5K","127.3","127.3","Regional SM3","Group Call","2403","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"105","Hoting","145.60000","145.00000","A-Analog","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"106","Hudiksvall 1","145.71250","145.11250","D+A TX D","Mid","12.5K","127.3","127.3","Regional SM3","Group Call","2403","N0CALL First_name","Always","CTCSS/DCS","Off","1","1","1","Off","3","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","On","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"107","Hudiksvall 2","434.57500","432.57500","D-Digital","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","3","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","On","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"108","Harnosand","434.72500","432.72500","A-Analog","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"109","Kramfors","434.60000","432.60000","A-Analog","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"110","Krokom","434.97500","434.97500","A-Analog","Mid","12.5K","127.3","127.3","Regional SM3","Group Call","2403","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"111","Nordingra 1","145.62500","145.02500","A-Analog","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"112","Nordingra 2","434.85000","432.85000","A-Analog","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"113","Nyland 1","145.75000","145.15000","A-Analog","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"114","Nyland 2","434.95000","433.35000","A-Analog","Mid","12.5K","Off","Off","Regional SM3","Group Call","2403","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"115","Sandviken 1 S","145.70000","145.10000","A-Analog","Mid","12.5K","127.3","127.3","Regional SM3","Group Call","2403","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"116","Sandviken 3 S","434.82500","432.82500","A-Analog","Mid","12.5K","127.3","127.3","Regional SM3","Group Call","2403","N0CALL First_name","Off","CTCSS/DCS","Off","1","1","1","Off","1","2","SM3","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
